Id,Year,UnitId,UrbanCollegeId,Fips,InstAffiliation,PrimaryPublicControl,SecondaryPublicControl,ReligiousAffiliation,OccupationalProgOffered,AcademicProgOffered,ContProfProgOffered,AvocationalProgOffered,RemedialProgOffered,SecondaryProgOffered,Cert01Offered,Cert01AOffered,Cert01BOffered,Cert12Offered,AssocOffered,Cert24Offered,BachOffered,PostbacCertOffered,MastersOffered,PostMastersCertOffered,DoctorsResearchOffered,DoctorsProfessionalOffered,DoctorsOtherOffered,OtherDegreeOffered,DistUgCoursesOffered,DistUgProgsOffered,DistUgNotOffered,DistGradCoursesOffered,DistGradProgsOffered,DistGradNotOffered,DistProgsOffered,DistCoursesOffered,DistProgsAll,DistUgOffered,DistGradOffered,DistEdNotOffered,EnrolledUndergradFulltime,EnrolledUndergradFirsttimeFt,EnrolledUndergradParttime,EnrolledUndergradFirsttimePt,EnrolledGraduateFulltime,EnrolledGraduateParttime,EnrolledDoctorsProfessional,EnrolledDoctorsFirstProf,RemedialServices,AcademicCounseling,EmploymentServices,PlacementServices,OncampusDaycare,NoSelectedServices,OncampusHousing,OncampusRequired,DormitoryCapacity,MealPlan,MealsPerWeek,TypicalRoomCharge,TypicalBoardCharge,RoomBoardCharge,TuitionVaries,AltTuition,TuitionGuaranteed,PrepaidTuition,TuitionPaymentPlan,OtherAltTuition,MemberNatlAthleticAssoc,MemberNcaa,MemberNaia,MemberNjcaa,MemberNscaa,MemberNccaa,MemberAthAssocOther,MemberConfFootball,MemberConfBasketball,MemberConfBaseball,MemberConfTrack,ConfNumberFootball,ConfNumberBasketball,ConfNumberBaseball,ConfNumberTrack,DualCredit,CreditForLife,ApCredit,NoAltCredit,Rotc,RotcArmy,RotcNavy,RotcAirforce,RotcNavyMarinecorps,StudyAbroad,WeekendEveningCollege,UndergradResearch,TeacherCert,TeacherCertSpecialization,TeacherCertOtherInst,TeacherCertStateApproved,NoSpecialLearningOpps,DisabilityIndicator,DisabilityPercentage,PostsecTrProgDisabilities,YellowRibbonProgram,MilitaryTrainingCredit,VeteranPointOfContact,StudentVeteranOrganization,ServicememberOppCollMember,NoVetServices,LibraryPhysical,LibraryPrintedCollection,LibraryDigital,LibraryTrainedStaff,LibraryHours,LibraryShared,NoLibrary,CalendarSystem,NoncredWorkforceEduOffered,NoncredCustTrainingOffered,NoncredRemedialEduOffered,NoncredRecEduOffered,NoncredAdultEduOffered,NoncredHsDiplomaOffered,NoncreditEslEduOffered,NoncreditProfEduOffered,NoNoncreditEdu,PromiseProgParticipant
0738437606840205318,2023,101693,0738271162533937175,1,PrivateNotForProfitReligious,,,75,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,687,YesMaximumMeals,21,5861,4565,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,,334,334,334,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,0.06620000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606840205319,2023,101709,0738271162533937176,1,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1373,YesVariableMeals,,6612,4156,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,146,146,146,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.13000000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,Yes
0738437606840205320,2023,101736,0738271162533937177,1,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,No,Yes,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
0738437606840205321,2023,101879,0738271162533937178,1,Public,State,ImpliedNo,,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,2441,YesVariableMeals,,3600,4300,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,379,135,135,135,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.05700000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,Yes,Yes,No,No
0738437606840205322,2023,101897,0738271162533937179,1,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0738437606840205323,2023,101912,0738271162533937180,1,PrivateNotForProfitReligious,,,95,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,1266,YesMaximumMeals,14,4742,5358,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,,337,337,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,0.05000000,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,No,No,Yes,No,No,No
0738437606840205324,2023,101994,0738271162533937181,1,Public,State,ImpliedNo,,Yes,No,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No
0738437606840205325,2023,102030,0738271162533937182,1,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Semester,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No
0738437606840205326,2023,102049,0738271162533937183,1,PrivateNotForProfitReligious,,,54,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,2375,YesVariableMeals,,6558,5602,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,131,131,131,131,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.15850000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,FourOneFourPlan,No,No,No,Yes,No,No,No,Yes,No,No
0738437606840205327,2023,102058,0738271162533937184,1,PrivateNotForProfitReligious,,,54,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,No,Yes,No,66,YesMaximumMeals,21,,,3600,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Semester,No,No,Yes,No,No,No,No,No,No,No
0738437606840205328,2023,102067,0738271162533937185,1,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
0738437606840205329,2023,102076,0738271162533937186,1,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,No,No,No,Yes,No,87,YesMaximumMeals,10,2800,1900,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,No,No,No,No
0738437606840205330,2023,102094,0738271162533937187,1,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,3405,YesVariableMeals,,4480,4350,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,134,134,134,134,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.04280000,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,No,No,No,Yes,No,No
0738437606840205331,2023,102234,0738271162533937188,1,PrivateNotForProfitReligious,,,30,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1013,YesVariableMeals,,5768,5964,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,161,161,161,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0.04310000,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606840205332,2023,102270,0738271162533937189,1,PrivateNotForProfitReligious,,,66,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,360,YesMaximumMeals,19,5984,4070,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,,334,334,334,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606840205333,2023,102298,0738271162533937190,1,PrivateNotForProfitReligious,,,76,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,800,YesMaximumMeals,20,,,6860,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,,337,369,337,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606840205334,2023,102313,0738271162533937191,1,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No
0738437606840205335,2023,102368,0738271162533937192,1,Public,State,ImpliedNo,,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,1976,YesMaximumMeals,14,4120,3876,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,134,134,134,134,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,Yes,No,Yes,Yes,No,No
0738437606840205336,2023,102377,0738271162533937193,1,PrivateNotForProfitNoReligious,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,1500,YesMaximumMeals,19,5376,5304,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,161,161,161,161,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606840205337,2023,102395,0738271162533937194,1,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,No,No,No,No,No,No,,NoMealPlan,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,OtherAcademicYear,No,No,No,No,No,No,No,Yes,No,No
0738437606840205338,2023,102429,0738271162533937195,1,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,No,No,No,Yes,No,60,NoMealPlan,,1450,,,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No
0738437606840205339,2023,102553,0738271162533937196,2,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,996,YesMaximumMeals,14,7312,5100,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,,213,,213,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,No,Yes,No,No
0738437606840205340,2023,102580,0738271162533937197,2,PrivateNotForProfitReligious,,,88,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,No,No,No,No,Yes,Yes,No,20,YesMaximumMeals,10,,,7000,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Semester,No,No,No,Yes,No,No,No,No,No,No
0738437606840205341,2023,102614,0738271162533937198,2,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1746,YesVariableMeals,,5200,5250,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,,213,,213,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,0.04260000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,No,No,No,Yes,No,No
0738437606840205342,2023,102632,0738271162538131456,2,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,275,YesVariableMeals,,6100,6720,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.06900000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,No,No,No,No,No,No
0738437606840205343,2023,102669,0738271162538131457,2,PrivateNotForProfitReligious,,,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,No,No,No,Yes,No,91,YesMaximumMeals,19,,,8471,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Semester,No,No,No,Yes,No,No,No,Yes,No,No
0738437606840205344,2023,102711,0738271162538131458,2,Public,State,ImpliedNo,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,Yes,No,164,YesMaximumMeals,19,,,7602,,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,DiffersByProgram,Yes,Yes,No,No,No,No,No,No,No,No
0738437606840205345,2023,102845,0738271162538131459,2,PrivateForProfit,,,,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,No,No,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,OtherAcademicYear,No,No,No,No,No,No,No,No,Yes,No
0738437606840205346,2023,103501,0738271162538131460,2,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437606840205347,2023,103529,0738271162538131461,2,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0738437606840205348,2023,103741,0738271162538131462,4,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437606840205349,2023,103893,0738271162538131463,4,PrivateForProfit,,,,Yes,Yes,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437606840205350,2023,103909,0738271162538131464,4,PrivateForProfit,,,,Yes,Yes,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437606840205351,2023,103927,0738271162538131465,4,PrivateForProfit,,,,Yes,Yes,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437606840205352,2023,103954,0738271162538131466,4,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
